/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_38_391.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_38_391.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_38_391.jpg, 0, 0, 0, 8.189007E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_38_507.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_38_507.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_38_507.jpg, 0, 0, 0, 8.221898E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_38_609.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_38_609.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_38_609.jpg, 0, 0, 0, 8.188932E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_38_709.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_38_709.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_38_709.jpg, 0, 0, 0, 8.217538E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_38_813.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_38_813.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_38_813.jpg, 0, 0, 0, 8.220689E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_38_922.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_38_922.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_38_922.jpg, 0, 0, 0, 8.188526E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_39_022.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_39_022.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_39_022.jpg, 0, 0, 0, 8.188795E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_39_126.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_39_126.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_39_126.jpg, 0, 0, 0, 8.224172E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_39_241.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_39_241.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_39_241.jpg, 0, 0, 0, 8.224286E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_39_347.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_39_347.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_39_347.jpg, 0, 0, 0, 8.231109E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_39_474.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_39_474.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_39_474.jpg, 0, 0, 0, 8.19039E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_39_593.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_39_593.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_39_593.jpg, 0, 0, 0, 8.227015E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_39_710.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_39_710.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_39_710.jpg, 0, 0, 0, 8.230438E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_39_811.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_39_811.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_39_811.jpg, 0, 0, 0, 8.233018E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_39_920.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_39_920.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_39_920.jpg, 0, 0, 0, 8.232659E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_40_024.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_40_024.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_40_024.jpg, 0, 0, 0, 8.232655E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_40_143.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_40_143.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_40_143.jpg, 0, 0, 0, 8.235275E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_40_246.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_40_246.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_40_246.jpg, 0, 0, 0, 8.232942E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_40_360.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_40_360.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_40_360.jpg, 0, 0, 0, 8.234612E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_40_469.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_40_469.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_40_469.jpg, 0, 0, 0, 8.187394E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_40_577.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_40_577.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_40_577.jpg, 0, 0, 0, 8.232734E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_40_692.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_40_692.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_40_692.jpg, 0, 0, 0, 8.187292E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_40_807.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_40_807.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_40_807.jpg, 0, 0, 0, 8.225798E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_40_923.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_40_923.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_40_923.jpg, 0, 0, 0, 8.188638E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_41_043.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_41_043.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_41_043.jpg, 0, 0, 0, 8.223487E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_41_149.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_41_149.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_41_149.jpg, 0, 0, 0, 8.238838E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_41_260.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_41_260.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_41_260.jpg, 0, 0, 0, 8.239403E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_41_373.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_41_373.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_41_373.jpg, 0, 0, 0, 8.240449E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_41_476.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_41_476.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_41_476.jpg, 0, 0, 0, 8.193586E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_41_594.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_41_594.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_41_594.jpg, 0, 0, 0, 8.192578E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_41_700.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_41_700.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_41_700.jpg, 0, 0, 0, 8.19183E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_41_809.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_41_809.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_41_809.jpg, 0, 0, 0, 8.192362E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_41_926.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_41_926.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_41_926.jpg, 0, 0, 0, 8.229315E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_42_027.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_42_027.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_42_027.jpg, 0, 0, 0, 8.228674E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_42_131.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_42_131.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_42_131.jpg, 0, 0, 0, 8.190577E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_42_241.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_42_241.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_42_241.jpg, 0, 0, 0, 8.189097E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_42_361.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_42_361.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_42_361.jpg, 0, 0, 0, 8.224251E-05
/Users/nikhil/Desktop/Data/IMG/center_2019_12_10_17_04_42_481.jpg, /Users/nikhil/Desktop/Data/IMG/left_2019_12_10_17_04_42_481.jpg, /Users/nikhil/Desktop/Data/IMG/right_2019_12_10_17_04_42_481.jpg, 0, 0, 0, 8.222862E-05
